觺	0.3333333333333333	0.0	0.6666666666666666
y	0.25477707006369427	0.5923566878980892	0.15286624203821655
觻	0.0	1.0	0.0
x	0.39263803680981596	0.450920245398773	0.15644171779141106
褊	0.7843137254901961	0.0196078431372549	0.19607843137254902
褈	1.0	0.0	0.0
褉	0.5	0.0	0.5
褎	0.75	0.0	0.25
褏	0.0	0.0	1.0
褌	0.0	0.0	1.0
褂	0.06818181818181818	0.1590909090909091	0.7727272727272727
褃	0.0	0.0	1.0
褀	0.0	0.0	1.0
褆	0.0	0.0	1.0
複	0.6	0.2	0.2
褛	0.13636363636363635	0.18181818181818182	0.6818181818181818
褚	0.9221238938053097	0.04601769911504425	0.03185840707964602
褙	0.3333333333333333	0.25	0.4166666666666667
褘	0.5	0.0	0.5
褟	0.0	0.0	1.0
褞	1.0	0.0	0.0
褓	0.3333333333333333	0.26666666666666666	0.4
褒	0.5036496350364964	0.0948905109489051	0.40145985401459855
褐	0.4525691699604743	0.41106719367588934	0.13636363636363635
褖	0.5	0.0	0.5
褕	0.3333333333333333	0.0	0.6666666666666666
褔	0.5555555555555556	0.0	0.4444444444444444
褪	0.6428571428571429	0.2619047619047619	0.09523809523809523
褫	0.5161290322580645	0.03225806451612903	0.45161290322580644
褭	0.5789473684210527	0.0	0.42105263157894735
褯	1.0	0.0	0.0
褠	0.0	0.0	1.0
褡	0.696969696969697	0.12121212121212122	0.18181818181818182
褢	0.0	0.0	1.0
褥	0.16393442622950818	0.39344262295081966	0.4426229508196721
褦	0.5	0.0	0.5
褧	0.2222222222222222	0.2222222222222222	0.5555555555555556
褹	0.0	0.0	1.0
褸	0.0	0.0	1.0
褼	0.0	0.0	1.0
褾	0.0	0.0	1.0
褱	0.0	0.5	0.5
褰	0.5454545454545454	0.09090909090909091	0.36363636363636365
°	0.0	0.2	0.8
褲	0.4	0.0	0.6
±	1.0	0.0	0.0
褵	0.5	0.0	0.5
褴	0.6923076923076923	0.23076923076923078	0.07692307692307693
·	9.790262454343487E-4	0.9967240275633543	0.002296946191211357
褷	0.3333333333333333	0.0	0.6666666666666666
褶	0.2875816993464052	0.3464052287581699	0.3660130718954248
µ	0.0	0.0	1.0
襌	0.0	0.6666666666666666	0.3333333333333333
襋	0.0	0.0	1.0
襄	0.40841865756541523	0.3424345847554039	0.24914675767918087
襂	0.0	0.0	1.0
襃	0.5	0.0	0.5
襀	0.42857142857142855	0.42857142857142855	0.14285714285714285
襁	0.6363636363636364	0.09090909090909091	0.2727272727272727
襟	0.2766990291262136	0.19902912621359223	0.5242718446601942
襞	0.3793103448275862	0.10344827586206896	0.5172413793103449
襜	0.55	0.0	0.45
襛	0.0	0.0	1.0
襚	0.4	0.0	0.6
襘	0.5	0.0	0.5
襗	0.0	0.0	1.0
襕	0.3333333333333333	0.1111111111111111	0.5555555555555556
×	0.0	1.0	0.0
襒	1.0	0.0	0.0
襬	0.25	0.0	0.75
襮	0.2	0.0	0.8
ì	0.0	0.0	1.0
襯	0.5	0.0	0.5
ë	0.5	0.0	0.5
é	0.0	0.0	1.0
襪	0.2	0.4	0.4
è	0.0	0.0	1.0
襫	0.25	0.0	0.75
æ	1.0	0.0	0.0
襦	0.2631578947368421	0.15789473684210525	0.5789473684210527
ã	0.5	0.0	0.5
襢	0.6666666666666666	0.0	0.3333333333333333
à	0.0	1.0	0.0
襼	0.0	0.0	1.0
西	0.42313069738828923	0.49210521410062824	0.08476408851108252
襹	0.4	0.0	0.6
襻	0.45454545454545453	0.0	0.5454545454545454
襵	0.5	0.0	0.5
襶	0.0	0.0	1.0
襳	0.6666666666666666	0.0	0.3333333333333333
襲	0.08333333333333333	0.0	0.9166666666666666
ē	0.0	0.0	1.0
袐	0.0	0.0	1.0
袒	0.5483870967741935	0.0967741935483871	0.3548387096774194
袓	0.3333333333333333	0.6666666666666666	0.0
袖	0.18809980806142035	0.33013435700575816	0.4817658349328215
袗	1.0	0.0	0.0
袘	0.0	0.0	1.0
袙	1.0	0.0	0.0
袚	0.0	0.0	1.0
袛	0.5	0.0	0.5
袜	0.265625	0.34375	0.390625
袟	0.0	0.0	1.0
袁	0.9554973821989529	0.026653974297953357	0.017848643503093765
袀	1.0	0.0	0.0
袃	1.0	0.0	0.0
袂	0.05714285714285714	0.22857142857142856	0.7142857142857143
袅	0.20388349514563106	0.33980582524271846	0.4563106796116505
袄	0.14893617021276595	0.10638297872340426	0.7446808510638298
袆	0.1111111111111111	0.1111111111111111	0.7777777777777778
袈	0.23076923076923078	0.5384615384615384	0.23076923076923078
袋	0.09523809523809523	0.32967032967032966	0.575091575091575
袍	0.08311688311688312	0.21818181818181817	0.6987012987012987
ı	0.6	0.0	0.4
ĳ	0.6666666666666666	0.0	0.3333333333333333
袱	0.047619047619047616	0.23809523809523808	0.7142857142857143
袶	0.0	0.0	1.0
ĵ	1.0	0.0	0.0
袷	0.5	0.25	0.25
袴	0.22727272727272727	0.13636363636363635	0.6363636363636364
ķ	0.3333333333333333	0.0	0.6666666666666666
袵	0.0	0.0	1.0
袺	0.0	0.0	1.0
ĸ	0.3333333333333333	0.0	0.6666666666666666
ĺ	0.5	0.0	0.5
袾	1.0	0.0	0.0
袿	0.2	0.0	0.8
ļ	0.0	0.0	1.0
袼	1.0	0.0	0.0
ľ	0.5555555555555556	0.0	0.4444444444444444
袣	0.0	0.0	1.0
ġ	1.0	0.0	0.0
袢	0.2916666666666667	0.08333333333333333	0.625
袡	1.0	0.0	0.0
ģ	0.5	0.0	0.5
袠	0.0	0.0	1.0
ĥ	0.2	0.0	0.8
袥	0.0	0.0	1.0
袤	0.16	0.2	0.64
ħ	0.3333333333333333	0.0	0.6666666666666666
被	0.7232890201871	0.1329394387001477	0.14377154111275234
袪	0.45454545454545453	0.09090909090909091	0.45454545454545453
ĩ	0.6363636363636364	0.0	0.36363636363636365
ī	0.7142857142857143	0.0	0.2857142857142857
袨	0.5	0.0	0.5
袯	0.25	0.0	0.75
袮	1.0	0.0	0.0
ĭ	0.75	0.0	0.25
袭	0.14622641509433962	0.3742138364779874	0.47955974842767296
袬	0.0	0.0	1.0
į	0.3333333333333333	0.0	0.6666666666666666
裔	0.03903903903903904	0.3153153153153153	0.6456456456456456
裕	0.2783477321814255	0.5242980561555075	0.19735421166306696
裒	0.6829268292682927	0.0	0.3170731707317073
裓	0.25	0.0	0.75
補	0.8333333333333334	0.0	0.16666666666666666
裝	0.30434782608695654	0.043478260869565216	0.6521739130434783
裟	0.26666666666666666	0.26666666666666666	0.4666666666666667
裘	0.7234957020057307	0.0830945558739255	0.19340974212034384
裙	0.15221579961464354	0.15414258188824662	0.6936416184971098
裛	0.4	0.1	0.5
装	0.08207313720098983	0.7531619466593347	0.16476491613967556
裇	0.5	0.0	0.5
裆	0.1896551724137931	0.3793103448275862	0.43103448275862066
裁	0.24115456238361266	0.409683426443203	0.34916201117318435
裀	0.0	0.09090909090909091	0.9090909090909091
ŀ	0.2222222222222222	0.0	0.7777777777777778
裂	0.18991097922848665	0.4198813056379822	0.39020771513353114
裏	0.0	0.4	0.6
裎	0.0	0.14285714285714285	0.8571428571428571
裉	0.5	0.0	0.5
裈	0.0	0.3333333333333333	0.6666666666666666
裋	1.0	0.0	0.0
裶	0.5	0.0	0.5
ŵ	0.0	0.0	1.0
裷	0.0	0.0	1.0
裴	0.9287690179806363	0.03941908713692946	0.0318118948824343
ű	1.0	0.0	0.0
裲	1.0	0.0	0.0
裳	0.03804347826086957	0.3016304347826087	0.6603260869565217
裰	0.0	0.0	1.0
裱	0.4918032786885246	0.21311475409836064	0.29508196721311475
裾	0.08695652173913043	0.06521739130434782	0.8478260869565217
ż	0.2	0.0	0.8
裼	0.25	0.16666666666666666	0.5833333333333334
製	0.5714285714285714	0.2857142857142857	0.14285714285714285
裺	1.0	0.0	0.0
裸	0.7486910994764397	0.20680628272251309	0.04450261780104712
ź	1.0	0.0	0.0
裹	0.36403508771929827	0.2631578947368421	0.37280701754385964
裧	0.5	0.0	0.5
ť	1.0	0.0	0.0
裥	0.0	0.4444444444444444	0.5555555555555556
裤	0.12397820163487738	0.17574931880108993	0.7002724795640327
裣	0.5	0.0	0.5
裢	0.0	0.7058823529411765	0.29411764705882354
裡	0.12962962962962962	0.6481481481481481	0.2222222222222222
裠	0.0	0.0	1.0
ţ	0.2222222222222222	0.0	0.7777777777777778
裯	0.14285714285714285	0.0	0.8571428571428571
ŭ	0.4	0.0	0.6
ů	0.5294117647058824	0.0	0.47058823529411764
裪	0.0	0.0	1.0
ũ	0.6	0.0	0.4
裩	0.0	0.0	1.0
裨	0.6666666666666666	0.15384615384615385	0.1794871794871795
ū	0.08333333333333333	0.0	0.9166666666666666
ƚ	0.5	0.0	0.5
蠙	0.1	0.1	0.8
蠘	1.0	0.0	0.0
蠛	0.5	0.25	0.25
蠚	0.5	0.0	0.5
蠝	0.0	0.0	1.0
蠜	0.0	0.0	1.0
蠟	1.0	0.0	0.0
蠓	0.4666666666666667	0.06666666666666667	0.4666666666666667
蠒	0.4117647058823529	0.0	0.5882352941176471
蠕	0.5384615384615384	0.37362637362637363	0.08791208791208792
蠔	0.5	0.25	0.25
蠗	1.0	0.0	0.0
蠖	0.325	0.225	0.45
蠈	1.0	0.0	0.0
蠉	1.0	0.0	0.0
蠊	0.0	0.15789473684210525	0.8421052631578947
蠋	0.3333333333333333	0.06666666666666667	0.6
蠌	0.0	0.0	1.0
蠍	0.5714285714285714	0.07142857142857142	0.35714285714285715
蠏	0.0	0.0	1.0
蠀	1.0	0.0	0.0
蠁	0.4	0.0	0.6
蠃	0.11764705882352941	0.17647058823529413	0.7058823529411765
蠄	1.0	0.0	0.0
蠅	0.0	0.0	1.0
蠻	0.9	0.0	0.1
ƹ	1.0	0.0	0.0
蠹	0.2	0.08181818181818182	0.7181818181818181
蠸	0.0	0.0	1.0
蠿	1.0	0.0	0.0
蠾	1.0	0.0	0.0
ƽ	0.7272727272727273	0.0	0.2727272727272727
ƾ	1.0	0.0	0.0
ƿ	0.4	0.0	0.6
蠼	0.6666666666666666	0.3333333333333333	0.0
蠲	0.8507462686567164	0.029850746268656716	0.11940298507462686
蠱	0.5	0.5	0.0
蠰	0.0	0.0	1.0
蠷	1.0	0.0	0.0
ƴ	0.0	0.0	1.0
ƶ	0.75	0.0	0.25
蠵	0.14285714285714285	0.2857142857142857	0.5714285714285714
蠪	0.3333333333333333	0.0	0.6666666666666666
ƨ	0.0	0.0	1.0
ƫ	0.8888888888888888	0.0	0.1111111111111111
蠩	0.0	0.0	1.0
ƪ	0.5	0.0	0.5
蠮	1.0	0.0	0.0
ƭ	0.125	0.0	0.875
蠯	0.0	0.0	1.0
蠭	0.0	0.0	1.0
蠢	0.5528455284552846	0.24390243902439024	0.2032520325203252
ƣ	1.0	0.0	0.0
蠠	1.0	0.0	0.0
蠡	0.36787564766839376	0.37823834196891193	0.2538860103626943
蠦	0.0	0.0	1.0
ƥ	0.5454545454545454	0.0	0.45454545454545453
蠧	0.0	0.0	1.0
蠥	0.0	0.0	1.0
衝	0.5714285714285714	0.14285714285714285	0.2857142857142857
衜	0.0	0.0	1.0
衟	0.0	0.0	1.0
衙	0.3333333333333333	0.38636363636363635	0.2803030303030303
衘	0.0	0.0	1.0
衛	0.3076923076923077	0.3076923076923077	0.38461538461538464
衚	0.5	0.5	0.0
衕	0.0	0.25	0.75
衔	0.3210227272727273	0.23011363636363635	0.44886363636363635
街	0.0186959569992989	0.47892809846537354	0.5023759445353275
衖	0.125	0.0	0.875
術	0.07692307692307693	0.07692307692307693	0.8461538461538461
衒	0.29411764705882354	0.11764705882352941	0.5882352941176471
行	0.07702061156488663	0.49921858874178043	0.4237607996933329
衍	0.15264423076923078	0.4855769230769231	0.36177884615384615
衎	0.13333333333333333	0.13333333333333333	0.7333333333333333
衈	0.0	0.0	1.0
衉	1.0	0.0	0.0
衊	0.0	0.0	1.0
衋	1.0	0.0	0.0
衄	0.17857142857142858	0.0	0.8214285714285714
衅	0.2786885245901639	0.09836065573770492	0.6229508196721312
衆	0.0	1.0	0.0
衇	0.0	0.0	1.0
血	0.3043917213528521	0.5184250378596669	0.17718324078748107
衁	1.0	0.0	0.0
衂	0.0	0.0	1.0
衃	0.5	0.0	0.5
衿	0.32098765432098764	0.09876543209876543	0.5802469135802469
衾	0.2777777777777778	0.125	0.5972222222222222
ǽ	0.0	0.0	1.0
衽	0.23529411764705882	0.08823529411764706	0.6764705882352942
衼	0.0	0.0	1.0
ǿ	0.8888888888888888	0.0	0.1111111111111111
衺	0.6	0.0	0.4
ǹ	0.75	0.0	0.25
衹	1.0	0.0	0.0
ǻ	0.0	0.0	1.0
衷	0.22077922077922077	0.3116883116883117	0.4675324675324675
衵	0.5	0.0	0.5
ǰ	0.75	0.0	0.25
衲	0.25	0.19117647058823528	0.5588235294117647
衱	0.25	0.25	0.5
衰	0.35195530726256985	0.36033519553072624	0.2877094972067039
ǳ	1.0	0.0	0.0
衮	0.2784090909090909	0.13636363636363635	0.5852272727272727
ǭ	0.6666666666666666	0.0	0.3333333333333333
衯	0.5	0.0	0.5
衬	0.3279569892473118	0.44623655913978494	0.22580645161290322
ǯ	0.07692307692307693	0.0	0.9230769230769231
衭	0.0	0.0	1.0
ǩ	1.0	0.0	0.0
衫	0.04113475177304964	0.22127659574468084	0.7375886524822695
表	0.20391745365512418	0.3885974116824064	0.4074851346624694
ǫ	0.6666666666666666	0.0	0.3333333333333333
衩	0.11764705882352941	0.29411764705882354	0.5882352941176471
衧	0.0	0.0	1.0
衤	0.0	1.0	0.0
ǧ	1.0	0.0	0.0
补	0.4182147711826008	0.4431354780244676	0.13864975079293157
衢	0.49517684887459806	0.20257234726688103	0.3022508038585209
衣	0.1864864864864865	0.46216216216216216	0.35135135135135137
ǣ	0.8	0.0	0.2
衠	0.0	0.0	1.0
衡	0.29958599924727136	0.2871659766654121	0.41324802408731653
讥	0.6666666666666666	0.036036036036036036	0.2972972972972973
ȧ	0.3333333333333333	0.0	0.6666666666666666
认	0.3559556786703601	0.5117728531855956	0.13227146814404434
讧	0.5384615384615384	0.15384615384615385	0.3076923076923077
讦	0.4925373134328358	0.0	0.5074626865671642
ȥ	0.25	0.0	0.75
计	0.15510729613733906	0.6047210300429184	0.2401716738197425
讠	1.0	0.0	0.0
ȣ	0.0	0.0	1.0
讣	0.75	0.0	0.25
ȡ	0.2727272727272727	0.0	0.7272727272727273
订	0.37755102040816324	0.4110787172011662	0.21137026239067055
训	0.11688311688311688	0.4981962481962482	0.38492063492063494
讬	0.13333333333333333	0.3333333333333333	0.5333333333333333
ȯ	0.0	0.0	1.0
讯	0.03736263736263736	0.3912087912087912	0.5714285714285714
议	0.09398631616852719	0.39250990277277636	0.5135037810586964
ȭ	0.6666666666666666	0.0	0.3333333333333333
让	0.3007518796992481	0.2987012987012987	0.40054682159945315
讨	0.5301418439716312	0.29432624113475175	0.17553191489361702
ȫ	0.45454545454545453	0.0	0.5454545454545454
讫	0.4	0.125	0.475
讪	0.525	0.175	0.3
ȩ	0.3333333333333333	0.0	0.6666666666666666
讴	0.4807692307692308	0.057692307692307696	0.46153846153846156
ȷ	0.6666666666666666	0.0	0.3333333333333333
讵	0.6	0.13333333333333333	0.26666666666666666
ȵ	0.0	0.0	1.0
讶	0.2857142857142857	0.2	0.5142857142857142
ȴ	0.0	0.0	1.0
讷	0.3052959501557632	0.2866043613707165	0.40809968847352024
记	0.10904768979349279	0.46204130144109345	0.42891100876541377
讱	0.3333333333333333	0.16666666666666666	0.5
讲	0.38163437236731257	0.38163437236731257	0.2367312552653749
ȱ	0.9	0.0	0.1
讳	0.25274725274725274	0.15384615384615385	0.5934065934065934
讼	0.16585365853658537	0.44878048780487806	0.3853658536585366
讽	0.5079365079365079	0.1164021164021164	0.37566137566137564
设	0.09334126040428062	0.829567974633373	0.07709076496234642
访	0.3025114155251142	0.4589041095890411	0.23858447488584475
ȼ	0.07142857142857142	0.0	0.9285714285714286
许	0.8427734375	0.1083984375	0.048828125
讹	0.5915492957746479	0.08450704225352113	0.323943661971831
ȹ	0.0	0.0	1.0
论	0.0925074925074925	0.32447552447552447	0.583016983016983
讻	0.5	0.0	0.5
ȸ	1.0	0.0	0.0
讇	0.0	0.0	1.0
讆	0.5	0.0	0.5
讄	1.0	0.0	0.0
讀	0.5	0.0	0.5
讎	0.0	0.5	0.5
變	0.8181818181818182	0.0	0.18181818181818182
讔	0.5	0.0	0.5
讓	0.4444444444444444	0.1111111111111111	0.4444444444444444
讟	0.1	0.0	0.9
讚	0.25	0.125	0.625
讘	0.0	0.0	1.0
讙	0.8333333333333334	0.0	0.16666666666666666
诡	0.7339181286549707	0.11403508771929824	0.15204678362573099
ɢ	0.6	0.0	0.4
诠	0.38345864661654133	0.21052631578947367	0.40601503759398494
诣	0.18	0.14	0.68
ɡ	0.0	0.0	1.0
询	0.052598622417031934	0.6512210394489668	0.29618033813400124
该	0.6560121765601218	0.1582952815829528	0.1856925418569254
ɧ	1.0	0.0	0.0
诤	0.3968253968253968	0.09523809523809523	0.5079365079365079
诧	0.2571428571428571	0.17142857142857143	0.5714285714285714
ɥ	1.0	0.0	0.0
详	0.5212765957446809	0.17659574468085107	0.3021276595744681
诩	0.07142857142857142	0.22857142857142856	0.7
诨	0.3076923076923077	0.038461538461538464	0.6538461538461539
ɫ	0.0	0.0	1.0
ɨ	1.0	0.0	0.0
诫	0.29906542056074764	0.17757009345794392	0.5233644859813084
诪	0.8333333333333334	0.0	0.16666666666666666
ɩ	0.5	0.0	0.5
语	0.1037854098771622	0.463023314113813	0.4331912760090248
ɮ	0.5	0.0	0.5
诬	0.8222222222222222	0.007407407407407408	0.17037037037037037
误	0.29431438127090304	0.3455964325529543	0.3600891861761427
ɬ	0.5	0.0	0.5
ɭ	0.6666666666666666	0.0	0.3333333333333333
诮	0.43333333333333335	0.05	0.5166666666666667
ɳ	1.0	0.0	0.0
诰	0.1968503937007874	0.08661417322834646	0.7165354330708661
诱	0.48794063079777367	0.3747680890538033	0.137291280148423
ɱ	0.2	0.0	0.8
诲	0.2905405405405405	0.08783783783783784	0.6216216216216216
诳	0.6833333333333333	0.06666666666666667	0.25
ɰ	1.0	0.0	0.0
ɷ	1.0	0.0	0.0
说	0.17111255692908262	0.32335718932986335	0.505530253741054
ɶ	1.0	0.0	0.0
诵	0.23660714285714285	0.29464285714285715	0.46875
诶	0.5	0.0	0.5
ɵ	0.5	0.0	0.5
ɴ	0.0	0.0	1.0
请	0.44224422442244227	0.3118811881188119	0.24587458745874588
诸	0.7526420079260238	0.16776750330250992	0.07959048877146631
诹	0.65625	0.15625	0.1875
诺	0.13869789428448645	0.5458745165449076	0.3154275891706059
ɹ	1.0	0.0	0.0
读	0.2857142857142857	0.4279131007241606	0.28637261356155364
诼	0.25	0.25	0.5
ɾ	1.0	0.0	0.0
诽	0.6226415094339622	0.20754716981132076	0.16981132075471697
课	0.2708006279434851	0.3202511773940345	0.4089481946624804
ɽ	0.7272727272727273	0.0	0.2727272727272727
ɼ	1.0	0.0	0.0
诿	0.6521739130434783	0.21739130434782608	0.13043478260869565
诃	0.26666666666666666	0.4303030303030303	0.30303030303030304
诂	0.18181818181818182	0.2727272727272727	0.5454545454545454
证	0.10770893371757925	0.5569164265129684	0.3353746397694525
诀	0.07391304347826087	0.030434782608695653	0.8956521739130435
诇	0.6190476190476191	0.0	0.38095238095238093
识	0.10233109442907941	0.442117740023706	0.45555116554721453
诅	0.348993288590604	0.5906040268456376	0.06040268456375839
评	0.20738636363636365	0.6212121212121212	0.17140151515151514
诋	0.6853932584269663	0.07865168539325842	0.23595505617977527
诊	0.06842737094837935	0.6770708283313326	0.2545018007202881
诉	0.19021134593993325	0.5472747497219133	0.2625139043381535
诈	0.4170984455958549	0.266839378238342	0.3160621761658031
诏	0.21339950372208435	0.27543424317617865	0.511166253101737
诎	0.5510204081632653	0.04081632653061224	0.40816326530612246
词	0.13474025974025974	0.2747564935064935	0.5905032467532467
诌	0.375	0.3125	0.3125
诒	0.21951219512195122	0.4024390243902439	0.3780487804878049
诓	0.5384615384615384	0.15384615384615385	0.3076923076923077
诐	0.5	0.1	0.4
译	0.14351851851851852	0.44907407407407407	0.4074074074074074
诖	0.8333333333333334	0.0	0.16666666666666666
诗	0.2066713319337532	0.42150688126895264	0.37182178679729416
诔	0.38095238095238093	0.09523809523809523	0.5238095238095238
试	0.20919540229885059	0.4939655172413793	0.2968390804597701
诚	0.170311464546057	0.47978793903247186	0.3499005964214712
诛	0.43333333333333335	0.15833333333333333	0.4083333333333333
诘	0.4338235294117647	0.11764705882352941	0.4485294117647059
诙	0.75	0.05555555555555555	0.19444444444444445
诞	0.1691616766467066	0.5748502994011976	0.2559880239520958
诟	0.5625	0.046875	0.390625
诜	0.12121212121212122	0.09090909090909091	0.7878787878787878
话	0.09101760668457178	0.41151894956729335	0.4974634437481349
ʯ	0.6666666666666666	0.0	0.3333333333333333
謭	0.0	1.0	0.0
ʮ	0.5	0.0	0.5
ʭ	0.0	0.0	1.0
ʬ	1.0	0.0	0.0
謯	0.3333333333333333	0.0	0.6666666666666666
ʫ	0.75	0.0	0.25
謨	0.0	0.0	1.0
ʪ	0.5	0.0	0.5
謩	0.0	0.0	1.0
ʩ	0.3333333333333333	0.0	0.6666666666666666
ʧ	0.8461538461538461	0.0	0.15384615384615385
ʦ	0.4444444444444444	0.0	0.5555555555555556
謦	0.3333333333333333	0.4444444444444444	0.2222222222222222
ʥ	0.8	0.0	0.2
ʤ	0.0	0.0	1.0
謧	1.0	0.0	0.0
謠	0.0	0.0	1.0
謡	0.3275862068965517	0.017241379310344827	0.6551724137931034
ʢ	0.6	0.0	0.4
ʡ	1.0	0.0	0.0
謣	0.5	0.0	0.5
ʾ	0.0	0.0	1.0
謼	0.16666666666666666	0.0	0.8333333333333334
ʿ	0.1111111111111111	0.0	0.8888888888888888
ʼ	0.6666666666666666	0.0	0.3333333333333333
謿	0.7272727272727273	0.0	0.2727272727272727
ʽ	0.3333333333333333	0.0	0.6666666666666666
ʺ	0.0	0.0	1.0
ʸ	1.0	0.0	0.0
ʹ	0.16666666666666666	0.0	0.8333333333333334
謺	0.0	0.0	1.0
謵	0.0	0.0	1.0
ʶ	0.3333333333333333	0.0	0.6666666666666666
ʷ	0.42857142857142855	0.0	0.5714285714285714
謷	0.6363636363636364	0.09090909090909091	0.2727272727272727
ʵ	0.375	0.0	0.625
謱	0.0	0.0	1.0
ʳ	0.36363636363636365	0.0	0.6363636363636364
謰	1.0	0.0	0.0
ʰ	1.0	0.0	0.0
謲	0.0	0.0	1.0
